,Job Category,Job Title,Company Name,Location,Summary,Date,URL
221,Business Intelligence,Senior Associate/ Associate Director - Greater China,Blackpeak Group,Hong Kong,"We specialize in investigative due diligence, investigations and security, and business intelligence research. We are looking for someone with relevant industry...",,https://www.indeed.hk/rc/clk?jk=f4907dbb28570c50&fccid=796642eb82a73e59&vjs=3
230,Business Intelligence,Senior Manager Global Wealth and Insurance Analytics - Retail Banking and Wealth Management,HSBC,"Central, Hong Kong Island","Proven experience leading analytics, Customer Relationships Management and business intelligence organizations in the Retail Banking industry....",17 days ago,https://www.indeed.hk/rc/clk?jk=bf295d9633f1dfd3&fccid=04c9b139c84ea1b5&vjs=3
231,Business Intelligence,IT Manager - CRM,KOS International Limited,Hong Kong,"Equip with advance knowledge in CRM systems, mobile apps, data analytics, and business intelligence, you will bring in both IT knowledge and the latest...",17 days ago,https://www.indeed.hk/rc/clk?jk=ed89b036c1f9537e&fccid=aa207b9300cdbd0f&vjs=3
232,Business Intelligence,Analyst Programmer (Data/ Business Intelligence),Robert Walters,"Chai Wan, Hong Kong Island","Prepare reports for improving business performance. Perform analysis, data modeling, data and visualisation preparation for business management review....",19 days ago,https://www.indeed.hk/rc/clk?jk=5d3f7182666f128a&fccid=f01c2f55ec3054bf&vjs=3
233,Business Intelligence,Assistant Data Analytic Manager,Robert Walters,Hong Kong,"Creative with strong marketing and business sense. Talents with strong analytic skills, CRM and business intelligence experience, and ability to learn quickly...",17 days ago,https://www.indeed.hk/rc/clk?jk=cb7baa2d69aa8952&fccid=f01c2f55ec3054bf&vjs=3
234,Business Intelligence,Senior Sales Manager,emarsys eMarketing Systems,Hong Kong,"Previous exposure to business intelligence (BI), marketing automation, digital marketing, cloud or CRM software industries is highly desirable but not a must....",16 days ago,https://www.indeed.hk/rc/clk?jk=76be354c557fcf42&fccid=d8295e392e34c6ff&vjs=3
235,Business Intelligence,"Application Support, Business Analyst",Hays,Hong Kong,"Managing the relationship with key business partners and technology teams, you will provide support to the Asia Pacific business, including working with...",,https://www.indeed.hk/rc/clk?jk=b8fbf67a82d526bb&fccid=31670bef3ae6497b&vjs=3
236,Business Intelligence,System Analyst (Business Intelligence /Oracle RDBMS /SQL),EDPS Systems Limited,Hong Kong,"Hands-on experiences in web application development, testing, release & deployment, ongoing support and maintenance for a project using Oracle products...",,https://www.indeed.hk/rc/clk?jk=2daf3209de5f1f67&fccid=ed9cb268fc110970&vjs=3
237,Business Intelligence,"Senior Research Analyst, TW market (IT & Supply chain)",Michael Page,"Kowloon Bay, Kowloon","You will be the liaison amongst satellite of our client's offices, globally, and our client's primary Business Intelligence team to ensure accuracy of data...",,https://www.indeed.hk/rc/clk?jk=23ddd4bbf47db0de&fccid=77087bd1709a8148&vjs=3
238,Business Intelligence,PR Officer,One Arrow Consulting Asia Limited,Hong Kong,"One Arrow Consulting Asia Limited Keep recruitment simple; find the best people and let us do the hard graft, Because we love it! One Arrow Consulting...",,https://www.indeed.hk/rc/clk?jk=802dca984391724c&fccid=328f6e8ef89aab5c&vjs=3
244,Business Intelligence,"Talent Acquisition & Training, Senior Mgr (HR)",Manpower Services (Hong Kong) Limited,Hong Kong Island,"Ensures reporting objectives are met and data is transformed into useful business intelligence. Bachelor’s degree in HR, Business or related degree....",20 days ago,https://www.indeed.hk/rc/clk?jk=3216c84cdcdce042&fccid=9229bd4dcc302ec4&vjs=3
245,Business Intelligence,Programmer,Tobby Associates Limited (TAL),"Cheung Sha Wan, Kowloon",Development and project implementation of Business Analytics projects such as Business Intelligence (BI) and Business and Financial Planning application in...,14 days ago,https://www.indeed.hk/rc/clk?jk=c40b3534d3359259&fccid=432b4a89c36eb384&vjs=3
246,Business Intelligence,Business Development Consultant - Research Leading Firm,Page Personnel,"Causeway Bay, Hong Kong Island",To convert client business intelligence needs into commercially viable custom research solutions. Strong all round commercial awareness and business acumen....,18 days ago,https://www.indeed.hk/rc/clk?jk=104c9d9b4c3027ed&fccid=e5ea1ff710ce39ca&vjs=3
247,Business Intelligence,"Senior Research Analyst, TW market (IT & Supply chain)",Page Personnel,"Kowloon Bay, Kowloon","You will be the liaison amongst satellite of our client's offices, globally, and our client's primary Business Intelligence team to ensure accuracy of data...",15 days ago,https://www.indeed.hk/rc/clk?jk=9ece81dc4e4ad071&fccid=e5ea1ff710ce39ca&vjs=3
248,Business Intelligence,Business Development Consultant - Research Leading Firm,Michael Page,"Causeway Bay, Hong Kong Island",To convert client business intelligence needs into commercially viable custom research solutions. Strong all round commercial awareness and business acumen....,19 days ago,https://www.indeed.hk/rc/clk?jk=408f1c5f79b86c94&fccid=77087bd1709a8148&vjs=3
249,Business Intelligence,front office application support associate (ibank),Randstad,Hong Kong,"At least 5 years of work experience in supporting front-to-back office applications, application architecture, project management, software integration and...",19 days ago,https://www.indeed.hk/rc/clk?jk=b5d0ba23ac4fa348&fccid=f8b265243da9f9d7&vjs=3
250,Business Intelligence,Sales Manager,NewTrek Systems Limited,Hong Kong,Business Intelligence / Bid Data Analytics / Data Warehouse. Commercial experience on retail or hotel business operations is an advantage....,,https://www.indeed.hk/rc/clk?jk=e134f8ce0c89ff7b&fccid=37003e29c7c49d81&vjs=3
251,Business Intelligence,Data Warehouse Analyst Programmer /Programmer,CL Smart Sourcing Limited,Hong Kong,Preferably with at least 2 years of solid hands-on experience in the development of data warehouse and business intelligence....,,https://www.indeed.hk/rc/clk?jk=15b67a69ee0bf3d6&fccid=93c0507d2d986ccf&vjs=3
252,Business Intelligence,Financial Analyst (US MNC),Michael Page,"Tsim Sha Tsui, Kowloon",Participate in the evolution of the Business Intelligence projects to improve on business analysis as a team with Pricing and Business Intelligence partners....,,https://www.indeed.hk/rc/clk?jk=85cdc4f0d3d9b980&fccid=77087bd1709a8148&vjs=3
253,Business Intelligence,C#.Net/ SQL System Analyst - CRM/ Data Warehouse/BI - HK$28-33k,Michael Page,Hong Kong,"Good knowledge in Business Intelligence and Data Warehouse is a plus. Overall, their team is sizable with roughly 10+ people, and the right candidate will be...",,https://www.indeed.hk/rc/clk?jk=3bfe41545bc7359a&fccid=77087bd1709a8148&vjs=3
259,Business Intelligence,Financial Analyst (US MNC),Page Personnel,"Tsim Sha Tsui, Kowloon",Participate in the evolution of the Business Intelligence projects to improve on business analysis as a team with Pricing and Business Intelligence partners....,23 days ago,https://www.indeed.hk/rc/clk?jk=6d8b754cb673aa40&fccid=e5ea1ff710ce39ca&vjs=3
260,Business Intelligence,Digital Data Lead - Retail Banking and Wealth Management,HSBC,"Kowloon City, Kowloon",Solid business and IT digital leadership experience in the development and operation of Business Intelligence Applications and delivery in a large financial...,23 days ago,https://www.indeed.hk/rc/clk?jk=4309840515fc7c33&fccid=04c9b139c84ea1b5&vjs=3
261,Business Intelligence,System Analyst / Analyst Programmer (Oracle EBS/Peoplesoft),NeoMas Professional Services,Hong Kong,"Knowledge of other Analytics reporting tools like IBM Cognos Analytics, Oracle Hyperion, and Oracle Business Intelligence is an advantage. 3-5 yrs Experience....",23 days ago,https://www.indeed.hk/rc/clk?jk=ba7851b8ec4b998d&fccid=64c11f6ac82d674b&vjs=3
262,Business Intelligence,Project Manager/System Analyst /Business Analyst/ Programmer / Mobile Apps /Web developer/ Trainee,Seamatch Asia,Hong Kong,"Business analysis and design, user training support. Solid experience in business analysis or ERP software or project co-ordination will consider as (Senior)...",23 days ago,https://www.indeed.hk/rc/clk?jk=3e5c1cc09988efb4&fccid=f4b6db984c9a7118&vjs=3
263,Business Intelligence,Consultant (Data & AI Domain),Microsoft,Hong Kong,Work with customers to identify business requirements. Business intelligence – combining knowledge of SSIS/SSAS/SSRS/Power BI technologies with a deep...,24 days ago,https://www.indeed.hk/rc/clk?jk=b95c1912a96666b2&fccid=734cb5a01ee60f80&vjs=3
264,Business Intelligence,Analyst Programmer,Swing Consulting Limited,Hong Kong,"Opportunity to involve different type of development project such as Website revamp, Mobile App development, e-market platform and Business Intelligence project...",26 days ago,https://www.indeed.hk/company/Swing-Consulting-Limited/jobs/Analyst-Programmer-435532f13e061a13?fccid=b6285137c7f32920&vjs=3
265,Business Intelligence,SQL Developer,UpClear,Hong Kong,Enhance and maintain our business intelligence platform to deliver improved analytics for end users. The SQL Developer is responsible for working with and...,,https://www.indeed.hk/rc/clk?jk=c68c4740514a5058&fccid=ccf9d432b60e5439&vjs=3
266,Business Intelligence,Software Engineer (HKHPC-PSD),ClusterTech Limited,Hong Kong,"Our business areas include financial engineering (investment analysis, risk management, derivatives pricing, etc.), business intelligence (sales forecasting,...",,https://www.indeed.hk/rc/clk?jk=3620c00eb480beb8&fccid=55b518a5b13fb763&vjs=3
267,Business Intelligence,Director of Business Intelligence,FocusCore,Hong Kong,"We are seeking a Business Intelligence Director for a highly prestigious multinational company. As the Business Intelligence Director, you will have full...",,https://www.indeed.hk/rc/clk?jk=6db2570c29215227&fccid=8200da3e41875aea&vjs=3
268,Business Intelligence,Business Intelligence Analyst,PEOBASE Limited,Hong Kong,"Support on data intelligence, business and performance analysis to drive better business decisions and strategy development....",,https://www.indeed.hk/rc/clk?jk=07a066b2c3a5c1ba&fccid=4e3be47709d0a343&vjs=3
276,Business Intelligence,Business Analyst,Digitcube.com Limited,"Tsim Sha Tsui, Kowloon","Knowledge and experience in SQL, Business Intelligence and Big Data Analysis would be a plus. Bachelor’s Degree or above in Business Information Technology,...",23 days ago,https://www.indeed.hk/rc/clk?jk=4c21bfa79911e33b&fccid=7fbb9ca877660937&vjs=3
277,Business Intelligence,Software Engineer (CS-EAS),ClusterTech Limited,Hong Kong,"Cooperate with Computational Scientist to implement algorithms related to numerical optimization, business intelligence, and artificial intelligence;...",22 days ago,https://www.indeed.hk/rc/clk?jk=181d62d0529b403a&fccid=55b518a5b13fb763&vjs=3
278,Business Intelligence,Software Engineer (CS-EM),ClusterTech Limited,Hong Kong,"Our business areas include financial engineering (investment analysis, risk management, derivatives pricing, etc.), business intelligence (sales forecasting,...",23 days ago,https://www.indeed.hk/rc/clk?jk=be7f56b5132d320b&fccid=55b518a5b13fb763&vjs=3
279,Business Intelligence,Testing Engineer,ICO Limited,Hong Kong,"Due to rapid business growth in Enterprise Application Systems, Mobile Computing,Business Intelligence, and Cloud Computing, we invite more IT professionals to...",21 days ago,https://www.indeed.hk/rc/clk?jk=ad30fd59c1f38374&fccid=ce2dfd1725232368&vjs=3
280,Business Intelligence,"Associate Database Analyst (1-2 years experience, fresh grad also welcome)",Morgan Half International (Hong Kong) Limited,Hong Kong,You will maintain the data models in Oracle Business Intelligence System. About the company.*....,,https://www.indeed.hk/company/Morgan-Half-International/jobs/Associate-Database-Analyst-4e84bbe3a6a44b46?fccid=900aa648decc0be1&vjs=3
281,Business Intelligence,Senior Project Manager,Hitachi Vantara,"Causeway Bay, Hong Kong Island","Familiar with Business Intelligence (BI) and reporting software experience (e.g. Hands-on experience with Analytics, Data Integration (DI), Business...",,https://www.indeed.hk/rc/clk?jk=f8f884528320c6ed&fccid=9536dde6bb34eec9&vjs=3
282,Business Intelligence,IT Business Analyst – IT Processes & Performance,CARREFOUR ASIA LIMITED,Hong Kong,"Experience in Business Intelligence software. Understanding of business software / ERP functional design. Experience in business process analysis, documentation...",,https://www.indeed.hk/rc/clk?jk=96dee2036574256e&fccid=947acbc7c897648e&vjs=3
283,Business Intelligence,Assistant Marketing Manager / Senior Marketing Officer,Hong Kong Television Network Limited,Hong Kong,Work closely with Business Intelligence and sales & marketing teams to provide initiatives and promotion ideas to achieve KPIs through data analysis and insight...,,https://www.indeed.hk/rc/clk?jk=78759639e30dcb67&fccid=a9cb2bfe0d580c72&vjs=3
288,Business Intelligence,Business Intelligence Analyst (Strategy Analysis),ConnectedGroup Limited,Hong Kong,Business Intelligence Opportunity. Business Intelligence Analyst (Strategy Analysis). Possess strong commercial business mindset....,23 days ago,https://www.indeed.hk/rc/clk?jk=76d9fdd6d61480ba&fccid=6d7a8e39364c0970&vjs=3
289,Business Intelligence,Quantitative Modeler,Digitcube.com Limited,"Tsim Sha Tsui, Kowloon","Analyze business data, evaluate business processes to uncover areas for improvement, discover business opportunities....",24 days ago,https://www.indeed.hk/rc/clk?jk=21e0340f35187f1b&fccid=7fbb9ca877660937&vjs=3
290,Business Intelligence,"Analyst, Data & Information Management",Advance Resources Personnel Consultants,Hong Kong,"Collaborate with various departments to design, develop and deploy business intelligence solutions to fulfill the business need under considerable deadline...",23 days ago,https://www.indeed.hk/rc/clk?jk=353b13ad152bdabc&fccid=95912a7aa8332520&vjs=3
291,Business Intelligence,Senior Financial Management Manager (Information Management),Bank of China (Hong Kong),Hong Kong,"Demonstrated experience in data mining/ business intelligence. Actively manage business logic, user-defined system configurations for new business cases and...",25 days ago,https://www.indeed.hk/rc/clk?jk=36411ad8f27cb55b&fccid=82a924ef8a1e6217&vjs=3
292,Business Intelligence,Business Intelligence developer (ETL/BI),AGS Group,Hong Kong Island,A public-listed property group is looking for an Analyst Programmer (BI/ETL) for their expanding business in HK and China....,23 days ago,https://www.indeed.hk/company/AGS-Group/jobs/Business-Intelligence-Developer-5f90db1b3c0beb96?fccid=5dc340ab886f447a&vjs=3
293,Business Intelligence,Assistant Project Manager,ClusterTech Limited,Hong Kong,"Good technical and business communication skills; Our business areas include financial engineering (investment analysis, risk management, derivatives pricing,...",24 days ago,https://www.indeed.hk/rc/clk?jk=9cb2431cfd3ced19&fccid=55b518a5b13fb763&vjs=3
294,Business Intelligence,"System Analyst (ETL) | 3 Roles | HKD 32,000 - HKD 48,000 per month | Big Data environment",Venturenix Limited,Hong Kong,They are currently looking for a System Analyst / Analyst programmer to support their Business Intelligence and Big data initiative globally....,23 days ago,https://www.indeed.hk/rc/clk?jk=140e6a2cf96c6d4e&fccid=994dad0d53767a7b&vjs=3
295,Business Intelligence,Business Intelligence System Manager - Telecom,Spring Professional (Hong Kong) Limited,Hong Kong Island,"Our Client, one the largest telecom service provider, is currently looking for a Business Intelligence System Manager to be the lead of the BI application...",,https://www.indeed.hk/rc/clk?jk=48bf30a1020ff9fb&fccid=62e7f8bb70b6fd42&vjs=3
296,Business Intelligence,Commercial Assistant (1 year contract),SWIFT,Hong Kong,"Our products and services support our community's access and integration, business intelligence, reference data and financial crime compliance needs....",,https://www.indeed.hk/rc/clk?jk=650258f2b0952c1b&fccid=d7e2f8ed8f9486e5&vjs=3
297,Business Intelligence,System Engineer (System Admin),ClusterTech Limited,Hong Kong,"Our business areas include financial engineering (investment analysis, risk management, derivatives pricing, etc.), business intelligence (sales forecasting,...",,https://www.indeed.hk/rc/clk?jk=9fb40ddca8c21925&fccid=55b518a5b13fb763&vjs=3
304,Business Intelligence,Head of Digital,Chandler Macleod,Hong Kong,"Strong mindset in digital technology including social media outlets, mobile payments, business intelligence etc......",21 days ago,https://www.indeed.hk/rc/clk?jk=b9151dfee544d199&fccid=2cc803336f95091d&vjs=3
306,Business Intelligence,"Senior Manager, Data Management",AIA,Hong Kong,Relevant experience in implementation of business intelligence and reporting framework to influence and drive management decisions and risk management practices...,27 days ago,https://www.indeed.hk/rc/clk?jk=bc96797f874f42f4&fccid=004041685e219574&vjs=3
307,Business Intelligence,"CRM Manager, APAC",APASS International,Hong Kong,"Solid experience in using business intelligence tools such as Qlikview, PowerBI or related platforms; Degree holder, education background in Marketing/ Business...",26 days ago,https://www.indeed.hk/rc/clk?jk=489677ecb45b7c70&fccid=f55e3ef53de5d677&vjs=3
308,Business Intelligence,(Senior) Business Analyst(BI & Data Analysis),Robert Walters,"Kwun Tong, Kowloon","Minimum 3 years of working experience in data analysis and Business Intelligence tools. Degree holder in Computer Science, Information Technology, Business...",23 days ago,https://www.indeed.hk/rc/clk?jk=cee736df49b662da&fccid=f01c2f55ec3054bf&vjs=3
309,Business Intelligence,BI Architect (Luxury Retail),Classy Wheeler,"Central, Hong Kong Island",Actively engage in the deployment of various data presentation technologies and Business Intelligence tools and ensure these are well integrated with underlying...,26 days ago,https://www.indeed.hk/rc/clk?jk=0b529eee523c563a&fccid=7e57982cb894da40&vjs=3
310,Business Intelligence,Analyst Programmer / Sr. Analyst Programmer,Neo Derm Ltd.,Hong Kong,Assist system analyst to develop frontline operation management systems & corporate business intelligence dashboards. Participate in system and database design....,,https://www.indeed.hk/rc/clk?jk=f364b547811e37f5&fccid=acdd7980231ab028&vjs=3
311,Business Intelligence,Senior Data Analyst,Wellesley Associates,Hong Kong,"Lead the projects and work closely with business stakeholders for projects delivery. If you would like to apply for this role or find out more, please contact...",,https://www.indeed.hk/rc/clk?jk=d4371a8d3ab108d1&fccid=25acf2ef138bc4f3&vjs=3
312,Business Intelligence,Database Support / Senior DBA (MSSQL),SUPER Corporate Consultancy Group,Hong Kong,"Provide technical and business guidance for complex user problems. Strong in Analytical (OLAP) & Business intelligence(BI) skills, able to implementing with...",,https://www.indeed.hk/rc/clk?jk=f03052a999bfcb98&fccid=970825c9e106a8c4&vjs=3
313,Business Intelligence,BI (Business Intelligence) Developer - Leading Insurance Firm,Oliver James Associates,Hong Kong,"A leading insurance organisation is currently looking for a BI (Business Intelligent) Developer to join and lead the team. Design, build and deploy BI...",,https://www.indeed.hk/rc/clk?jk=393ccff2850a6163&fccid=f9e878a529d07726&vjs=3
319,Business Intelligence,"Financial Analyst (Retail MNC, Stragetic planning)",Page Personnel,"Tsim Sha Tsui, Kowloon","Assist with Retail KPI project, data mining and business intelligence. Specialisation:Financial Analyst / Business Analyst....",24 days ago,https://www.indeed.hk/rc/clk?jk=b8fe29bc774774c7&fccid=e5ea1ff710ce39ca&vjs=3
320,Business Intelligence,System Analyst - Data Warehouse,NeoMas Professional Services,Hong Kong,Development and implementation of data warehousing and business intelligence project with Microsoft Business Intelligence....,25 days ago,https://www.indeed.hk/rc/clk?jk=198d4615809d6141&fccid=64c11f6ac82d674b&vjs=3
321,Business Intelligence,"Software Sales Manager, Hong Kong (FSI Accounts)",W-Consulting Company Ltd.,Hong Kong,"Our Client, a global major Business Intelligence (BI) Software Vendor, is seeking for a Sales Manager in Hong Kong....",30+ days ago,https://www.indeed.hk/rc/clk?jk=4d5e436d1ffe5155&fccid=ddb41feb743aaf23&vjs=3
322,Business Intelligence,"System Analyst/Senior Analyst Programmer (Java, Oracle, ETL, Secondment, Large Bank) (Ref.GTS_JH)",Global Talent Services Limited,Hong Kong,Experience in Oracle Business Intelligence (BI) tools is an advantage. A large bank urgently require following high calibre to join their team:....,30+ days ago,https://www.indeed.hk/rc/clk?jk=3fb8e30a2a5a3ecd&fccid=bdcda2eb1294247a&vjs=3
323,Business Intelligence,System Analyst/Analyst Programmer/Programmer/BA,Seamatch Asia,Hong Kong,Business Analyst / Project Manager. System Analyst / Analyst Programmer / Programmer (Data Warehouse/Business Intelligence)....,28 days ago,https://www.indeed.hk/rc/clk?jk=cedb3863976b2c1e&fccid=f4b6db984c9a7118&vjs=3
324,Business Intelligence,System Analyst / Analyst Programmer / QA Specialist / Database Administrator / Data Analyst,Seamatch Asia,Hong Kong,Solid experience in BI / EDW /ETL / Big Data Implementationwill consider as Business Intelligence Consultant....,29 days ago,https://www.indeed.hk/rc/clk?jk=aba6978e5595fa7b&fccid=f4b6db984c9a7118&vjs=3
325,Business Intelligence,business Intelligence Specialist,HK CoCoon,Hong Kong,Source and develop market intelligence of new innovations and trends:. Details on the role and specific requirements below....,,https://www.indeed.hk/rc/clk?jk=fcbc235f4887d3ab&fccid=83664f13fbd240f1&vjs=3
326,Business Intelligence,SPEEDA Consultant,"Uzabase, Inc.",Hong Kong,"Customers in business firms, financial institutions, and consulting firms that engage in business operations overseas face issues that are specific to the...",,https://www.indeed.hk/rc/clk?jk=4f0d9519dc2ebf00&fccid=d2504a82000e3e73&vjs=3
327,Business Intelligence,"Senior Officer, Agency Strategy (6-Month Contract)",FTLife Insurance,Hong Kong,"Business Intelligence (BI) Development. O Maintain or update business intelligence tools, databases, dashboards and systems....",,https://www.indeed.hk/rc/clk?jk=cb34d088a0bbdcd1&fccid=4d7484e8e4571154&vjs=3
328,Business Intelligence,Management Trainee,JobsR,Hong Kong,"Incorporate business intelligence and forecast information gathered from sales, marketing, finance, and others....",,https://www.indeed.hk/company/JobsR/jobs/Management-Trainee-430fc1e6886ca701?fccid=30f8b55aa6861b89&vjs=3
334,Business Intelligence,"VP, Data Engineering & Business Intelligence, Technology & Operations",DBS Bank,Hong Kong,Partner with business teams and stakeholders across the organization to understand their data and analytics needs and design/publish dashboards and reporting...,30 days ago,https://www.indeed.hk/rc/clk?jk=926071a84cb15727&fccid=cc1f9ea511d140fe&vjs=3
335,Business Intelligence,APJ Solution Specialist – Healthcare & Data Governance,Informatica,"Quarry Bay, Hong Kong Island",Good business acumen across various industries. The ideal candidate should be comfortable engaging with senior management of both Business and IT to explain how...,30 days ago,https://www.indeed.hk/rc/clk?jk=b21cf32ef4abd8d0&fccid=f745426798e2bad8&vjs=3
336,Business Intelligence,"Manager, Customer Intelligence",Manulife,Hong Kong,"The incumbent will assist the Senior Director, Business Intelligence to design, execute/ manage and analyze findings from multiple quantitative and qualitative...",30+ days ago,https://www.indeed.hk/rc/clk?jk=e7a92392e90be3cf&fccid=1b217912a3042c02&vjs=3
337,Business Intelligence,Senior Operations Manager,UL LLC,"Kwai Chung, New Territories","Responsible for managing a Global Budget, which includes maintaining pricing and cost management systems, leveraging business intelligence tools to ensure...",30 days ago,https://www.indeed.hk/rc/clk?jk=82335e39ae20a763&fccid=353853af3b99ac74&vjs=3
338,Business Intelligence,Business Intelligence Consultant,Grey Anderson,Hong Kong,"Design and implement various Data Warehouse (DW) / Business Intelligence (BI) solutions. Work closely with clients to understand their business requirements,...",30+ days ago,https://www.indeed.hk/rc/clk?jk=095594593d473a69&fccid=80b53194c3f5369e&vjs=3
339,Business Intelligence,Assistant Project Manager/Senior System Engineer (International Projects),Octopus Holdings,Hong Kong,Business Intelligence development such as Cognos and Data Mart. (OHL/TEC/2018-106)....,30 days ago,https://www.indeed.hk/rc/clk?jk=08bc14309b2d77c7&fccid=2de413e388cbbcf4&vjs=3
340,Business Intelligence,Business Development Manager - VMware Cloud on AWS,Amazon.com,"Causeway Bay, Hong Kong Island","As a Business Development Manager, your responsibilities will include partnering with the account and partner teams to define key market segments to target,...",,https://www.indeed.hk/rc/clk?jk=f07be3bc159efcd3&fccid=fe2d21eef233e94a&vjs=3
341,Business Intelligence,Marketing Communication Executive (Database),UBM,Hong Kong,"Knowledge of CRM / Business Intelligence / Google Analytic / Mobile App are preferred. 1-2 years solid experience in managing data warehouse, CRM, Business...",,https://www.indeed.hk/rc/clk?jk=93fa68e6b804041d&fccid=b39658cc9ebb49d9&vjs=3
